timestamp,elapsed,pupil_size,gaze_x,gaze_y,since_stimulus
0.056925058364868164,0.0,17,0.5368193487326304,0.5702128807703654,-1750850757.683075
0.06315231323242188,0.006227254867553711,17,0.5355444451173147,0.5697790384292603,-1750850757.6768477
0.08804011344909668,0.031115055084228516,17,0.5361211399237314,0.569516658782959,-1750850757.65196
0.12484526634216309,0.06792020797729492,17,0.5357800126075745,0.5694561302661896,-1750850757.6151547
0.1482701301574707,0.09134507179260254,17,0.5360912879308065,0.5692466298739115,-1750850757.5917299
0.18682408332824707,0.1298990249633789,17,0.5361586213111877,0.571586549282074,-1750850757.553176
0.2241501808166504,0.16722512245178223,17,0.5360095500946045,0.5723543067773184,-1750850757.5158498
0.24876713752746582,0.19184207916259766,17,0.535985012849172,0.5725002189477285,-1750850757.4912329
0.29203200340270996,0.2351069450378418,17,0.5359513560930887,0.5727007587750753,-1750850757.447968
0.324451208114624,0.26752614974975586,17,0.5359991490840912,0.5728182991345724,-1750850757.4155488
0.35227012634277344,0.2953450679779053,17,0.5360227823257446,0.5730663438638052,-1750850757.38773
0.3851053714752197,0.32818031311035156,17,0.5363609790802002,0.5727341671784719,-1750850757.3548946
0.419964075088501,0.3630390167236328,17,0.5363553861776987,0.5729316572348276,-1750850757.320036
0.4528992176055908,0.39597415924072266,16,0.536137213309606,0.5728387733300527,-1750850757.2871008
0.4897041320800781,0.43277907371520996,16,0.5363017618656158,0.5729369024435679,-1750850757.2502959
0.5240802764892578,0.46715521812438965,17,0.5363444884618124,0.5729696154594421,-1750850757.2159197
0.5558469295501709,0.49892187118530273,17,0.5362204710642496,0.5731537242730459,-1750850757.184153
0.5901613235473633,0.5332362651824951,16,0.5362372001012167,0.5733029643694559,-1750850757.1498387
0.6244940757751465,0.5675690174102783,16,0.5363542238871256,0.5739176174004873,-1750850757.115506
0.6489851474761963,0.5920600891113281,16,0.5364952782789866,0.5807352066040039,-1750850757.0910149
0.6858570575714111,0.628931999206543,16,0.5340556701024374,0.5854101379712423,-1750850757.054143
0.722801923751831,0.6658768653869629,16,0.5343270401159922,0.5847914119561514,-1750850757.017198
0.7552692890167236,0.6983442306518555,15,0.5367353061834971,0.5778894225756327,-1750850756.9847307
0.7873013019561768,0.7303762435913086,16,0.5356783270835876,0.5723216334978739,-1750850756.9526987
